id,title,year,runtime,genres,rating,numVotes,budget,gross,votes
tt0242888,The Sleeping Dictionary,2003.0,109.0,"Drama,Romance",6.5,9767,,,
tt0242994,Who Knows?,2001.0,154.0,"Comedy,Crime,Drama",6.8,2636,,,
tt0242998,Valentine,2001.0,96.0,"Horror,Mystery,Thriller",4.9,31283,29000000.0,36684136.0,26000.0
tt0243017,Waking Life,2001.0,99.0,"Animation,Drama,Fantasy",7.6,69005,,3176880.0,62000.0
tt0243133,The Man Who Wasn't There,2001.0,116.0,"Crime,Drama",7.5,119331,20000000.0,18916623.0,106000.0
tt0243135,Happenstance,2000.0,90.0,"Comedy,Drama,Romance",6.7,4019,,,
tt0243155,Bridget Jones's Diary,2001.0,97.0,"Comedy,Drama,Romance",6.8,282671,25000000.0,281995610.0,232000.0
tt0243232,Dust,2001.0,127.0,"Drama,Romance,Western",6.3,2505,,,
tt0243255,Fat Girl,2001.0,86.0,Drama,6.4,13778,,765705.0,11000.0
tt0243465,The Unknown,2000.0,91.0,"Horror,Mystery,Sci-Fi",5.5,1382,,,
tt0243493,The Closet,2001.0,84.0,Comedy,7.0,18915,,,
tt0243554,When Strangers Appear,2001.0,98.0,"Action,Mystery,Thriller",6.3,3328,,,
tt0243558,Revolutionary Girl Utena: The Adolescence of Utena,1999.0,100.0,"Action,Adventure,Animation",7.2,1985,,,
tt0243575,Speaking of Sex,2001.0,96.0,"Comedy,Romance",5.6,2731,,,
tt0243585,Stuart Little 2,2002.0,77.0,"Adventure,Comedy,Family",5.5,61083,120000000.0,169956806.0,51000.0
tt0243595,Kill Me Later,2001.0,89.0,"Crime,Drama,Romance",6.1,2505,,,
tt0243609,To End All Wars,2001.0,117.0,"Action,Drama,War",6.9,12165,,,
tt0243655,Wet Hot American Summer,2001.0,97.0,"Comedy,Romance",6.5,63230,5000000.0,295206.0,55000.0
tt0243736,40 Days and 40 Nights,2002.0,96.0,"Comedy,Romance",5.6,77959,17000000.0,95146283.0,72000.0
tt0243759,The American Astronaut,2001.0,91.0,"Comedy,Musical,Sci-Fi",6.9,3327,,,
tt0243794,Pellet,2000.0,88.0,Drama,7.3,7374,,,
tt0243862,Italian for Beginners,2000.0,112.0,"Comedy,Drama,Romance",7.0,14381,,,
tt0243876,The Duel,2000.0,106.0,"Action,Adventure,Comedy",5.8,1812,,,
tt0243889,Eureka,2000.0,217.0,Drama,7.7,4618,,,
tt0243931,Good Advice,2001.0,93.0,"Comedy,Romance",6.2,8223,,,
tt0243991,Intimate Affairs,2001.0,108.0,"Comedy,Drama",4.6,1968,,,
tt0244000,American Outlaws,2001.0,94.0,"Action,Drama,Western",5.9,18358,35000000.0,13678913.0,14000.0
tt0244092,Needing You...,2000.0,101.0,"Comedy,Romance",6.8,1581,,,
tt0244173,The King Is Dancing,2000.0,115.0,"Drama,History,Music",6.9,2503,,,
tt0244196,Second Skin,2000.0,95.0,Thriller,5.1,1044,,,
tt0244244,Swordfish,2001.0,99.0,"Action,Crime,Thriller",6.5,202046,102000000.0,147080413.0,179000.0
tt0244297,War Bride,2001.0,111.0,"Drama,Romance",6.8,1613,,,
tt0244316,Yi Yi,2000.0,173.0,Drama,8.1,32357,,1196218.0,22000.0
tt0244452,Campfire Stories,2001.0,95.0,"Crime,Drama,Horror",3.1,1031,,,
tt0244479,Dark Blue World,2001.0,112.0,"Action,Drama,Romance",7.1,6317,,,
tt0244504,Me You Them,2000.0,104.0,"Comedy,Drama",7.0,1977,,,
tt0244521,Funny Money,2006.0,98.0,Comedy,5.2,3411,,,
tt0244528,Hadh Kar Di Aapne,2000.0,134.0,"Comedy,Romance",5.3,2290,,,
tt0244709,Pavilion of Women,2001.0,116.0,"Drama,Romance,War",5.8,1104,,,
tt0244794,Only You,1999.0,150.0,"Drama,Romance",6.2,1896,,,
tt0244870,Spiral,2000.0,90.0,"Drama,Fantasy,Horror",6.1,9829,,,
tt0244970,Someone Like You,2001.0,97.0,"Comedy,Romance",6.1,28541,23000000.0,38689940.0,24000.0
tt0245027,The Bench,2000.0,93.0,Drama,7.5,4707,,,
tt0245046,Charlotte Gray,2001.0,121.0,"Drama,Romance,Thriller",6.4,13635,20000000.0,5323109.0,11000.0
tt0245090,Edges of the Lord,2001.0,98.0,"Crime,Drama,Romance",6.7,3791,,,
tt0245115,The Fluffer,2001.0,95.0,"Comedy,Drama,Romance",5.7,3136,,,
tt0245120,The Forsaken,2001.0,90.0,"Action,Fantasy,Horror",5.3,9613,,,
tt0245157,Zus & Zo,2001.0,106.0,"Comedy,Fantasy,Romance",6.1,1723,,,
tt0245171,Invincible,2001.0,133.0,"Drama,War",6.4,4694,,,
tt0245192,Kahpe Bizans,2000.0,97.0,"Comedy,History",5.9,7992,,,
tt0245238,Lost and Delirious,2001.0,103.0,"Drama,Romance",6.8,23231,,396897.0,20000.0
tt0245276,The Profession of Arms,2001.0,105.0,"Drama,History,War",6.9,2041,,,
tt0245280,Michael Jordan to the Max,2000.0,46.0,"Documentary,Sport",7.4,2413,,,
tt0245356,Perfume,2001.0,106.0,Drama,3.6,1179,,,
tt0245407,Crush,2001.0,108.0,"Comedy,Drama,Romance",5.8,4036,,,
tt0245429,Spirited Away,2001.0,124.0,"Adventure,Animation,Family",8.6,942875,19000000.0,355475245.0,679000.0
tt0245479,Just a Kiss,2002.0,89.0,"Comedy,Drama,Romance",4.9,1646,,,
tt0245501,Things Behind the Sun,2001.0,120.0,"Drama,Music",7.0,1563,,,
tt0245530,A Crime in Paradise,2001.0,89.0,Comedy,6.5,2161,,,
tt0245562,Windtalkers,2002.0,134.0,"Action,Drama,War",6.1,76526,115000000.0,77628265.0,67000.0
tt0245573,XX/XY,2002.0,91.0,"Drama,Romance",5.9,3454,,104130.0,3100.0
tt0245574,Y tu mamá también,2001.0,106.0,Drama,7.7,138459,,,
tt0245674,Thir13en Ghosts,2001.0,91.0,"Fantasy,Horror",5.6,99591,42000000.0,68467960.0,81000.0
tt0245686,Joe Dirt,2001.0,91.0,"Adventure,Comedy,Drama",6.0,64513,17700000.0,30987695.0,53000.0
tt0245712,Amores Perros,2000.0,154.0,"Drama,Thriller",8.0,270560,2000000.0,20908467.0,228000.0
tt0245803,Bulletproof Monk,2003.0,104.0,"Action,Comedy,Fantasy",5.5,53609,52000000.0,37713879.0,48000.0
tt0245825,Chal Mere Bhai,2000.0,136.0,"Comedy,Romance",4.7,3864,,,
tt0245837,Chunhyang,2000.0,137.0,"Drama,Musical,Romance",7.1,1873,,,
tt0245844,The Count of Monte Cristo,2002.0,131.0,"Action,Adventure,Drama",7.7,157398,35000000.0,75395048.0,132000.0
tt0245866,Devil's Prey,2001.0,88.0,"Horror,Thriller",3.5,1146,,,
tt0245891,Extremedays,2001.0,93.0,"Action,Adventure,Comedy",5.7,1412,,,
tt0245910,Cheap Smokes,2000.0,85.0,"Comedy,Romance",7.4,4413,,,
tt0245929,Devils on the Doorstep,2000.0,139.0,"Comedy,Drama,War",8.2,9230,,,
tt0246002,Kingdom Come,2001.0,94.0,"Comedy,Drama",5.6,2581,,,
tt0246119,The Wedding,2000.0,114.0,"Comedy,Drama",7.0,1293,,,
tt0246134,Lucky Break,2001.0,108.0,"Comedy,Crime,Romance",6.2,2347,,,
tt0246266,Blackboards,2000.0,88.0,"Drama,War",6.8,3007,,,
tt0246404,The 24th Day,2004.0,92.0,"Crime,Drama,Thriller",6.4,3810,,,
tt0246405,27 Missing Kisses,2000.0,98.0,"Comedy,Drama,Romance",6.6,1578,,,
tt0246460,Die Another Day,2002.0,133.0,"Action,Adventure,Thriller",6.1,237572,142000000.0,431971116.0,209000.0
tt0246464,Big Trouble,2002.0,85.0,"Comedy,Crime,Thriller",6.4,22707,40000000.0,8493890.0,20000.0
tt0246498,The City of Lost Souls,2000.0,102.0,"Crime,Drama,Thriller",6.3,2464,,,
tt0246500,Who Is Cletis Tout?,2001.0,92.0,"Action,Comedy,Crime",6.3,5191,,,
tt0246544,The Musketeer,2001.0,104.0,"Action,Adventure,Romance",4.8,15373,40000000.0,32533802.0,14000.0
tt0246578,Donnie Darko,2001.0,113.0,"Drama,Mystery,Sci-Fi",8.0,897998,6000000.0,6981586.0,755000.0
tt0246592,Dummy,2002.0,91.0,"Comedy,Drama,Romance",6.6,7144,,,
tt0246593,Big Animal,2000.0,73.0,"Comedy,Drama",7.1,1125,,,
tt0246628,Focus,2001.0,106.0,"Drama,Romance",6.7,3221,,,
tt0246674,Harikrishnans,1998.0,150.0,"Comedy,Crime,Mystery",6.9,1393,,,
tt0246677,Heaven,2002.0,97.0,"Crime,Drama,Romance",6.9,26972,11000000.0,4247089.0,24000.0
tt0246692,Old Men in New Cars,2002.0,95.0,"Action,Comedy,Crime",6.7,10065,,,
tt0246719,Julie Walking Home,2002.0,118.0,"Drama,Romance",6.3,1108,,,
tt0246729,Khiladiyon Ka Khiladi,1996.0,162.0,"Action,Crime,Drama",6.0,6560,,,
tt0246765,Lumumba,2000.0,115.0,"Biography,Drama,History",7.2,2188,,,
tt0246772,Mostly Martha,2001.0,109.0,"Comedy,Drama,Romance",7.2,8805,,,
tt0246875,Purely Belter,2000.0,99.0,"Comedy,Drama",6.7,2072,,,
tt0246894,Rollerball,2002.0,98.0,"Action,Sci-Fi,Sport",3.2,30657,70000000.0,25852764.0,26000.0
tt0246905,Saajan Chale Sasural,1996.0,134.0,"Comedy,Drama",5.9,1827,,,
tt0246989,Tomcats,2001.0,95.0,Comedy,5.3,20505,11000000.0,23430766.0,18000.0
tt0247196,Before Night Falls,2000.0,133.0,"Biography,Drama,Romance",7.1,27010,,8601053.0,24000.0
tt0247199,The Believer,2001.0,98.0,Drama,7.1,43086,1500000.0,1309316.0,37000.0
tt0247254,The Code Conspiracy,2002.0,97.0,"Action,Mystery,Thriller",5.1,2165,,,
tt0247303,The Shaft,2001.0,111.0,"Action,Horror,Mystery",4.7,5835,,,
tt0247380,The Gleaners & I,2000.0,82.0,Documentary,7.7,9876,,,
tt0247419,Ignition,2001.0,99.0,"Action,Drama,Thriller",5.1,1129,,,
tt0247425,In the Bedroom,2001.0,131.0,"Crime,Drama",7.4,43963,1700000.0,44763181.0,38000.0
tt0247427,In the Shadows,2001.0,105.0,"Drama,Thriller",5.0,1091,,,
tt0247444,Juwanna Mann,2002.0,91.0,"Comedy,Drama,Romance",4.7,7387,15600000.0,13802599.0,6400.0
tt0247586,Nine Queens,2000.0,114.0,"Crime,Drama,Thriller",7.9,61430,1500000.0,12413888.0,51000.0
tt0247613,Peppermint Candy,1999.0,129.0,Drama,7.6,12125,,,
tt0247638,The Princess Diaries,2001.0,115.0,"Comedy,Family,Romance",6.4,178274,26000000.0,165335153.0,133000.0
tt0247745,Super Troopers,2001.0,100.0,"Comedy,Crime,Mystery",7.0,117511,3000000.0,23182223.0,98000.0
tt0247887,A Night with Sabrina Love,2000.0,100.0,"Comedy,Drama",6.1,1051,,,
tt0247911,Aap Mujhe Achche Lagne Lage,2002.0,180.0,"Action,Drama,Romance",3.2,2944,,,
tt0247944,Badal,2000.0,166.0,"Action,Crime,Drama",5.1,1661,,,
tt0247945,Badri,2000.0,158.0,"Comedy,Drama,Romance",7.3,2753,,,
tt0247992,Dulhan Hum Le Jayenge,2000.0,158.0,"Comedy,Drama,Romance",5.2,4135,,,
tt0248012,Fiza,2000.0,170.0,"Crime,Drama,Romance",6.0,4705,,,
tt0248036,Get Ready to Be Boyzvoiced,2000.0,95.0,"Comedy,Music",7.3,1670,,,
tt0248103,The State I Am In,2000.0,106.0,Drama,6.9,2882,,,
tt0248126,Kabhi Khushi Kabhie Gham...,2001.0,210.0,"Drama,Musical,Romance",7.5,61760,7500000.0,11334547.0,46000.0
tt0248185,Mission Kashmir,2000.0,154.0,"Action,Drama,Thriller",6.6,7958,,,
tt0248190,No Such Thing,2001.0,102.0,"Comedy,Drama,Fantasy",6.0,4674,,,
tt0248216,Na Tum Jaano Na Hum,2002.0,158.0,"Action,Comedy,Drama",4.9,3184,,,
tt0248408,Manitou's Shoe,2001.0,87.0,"Comedy,Western",6.7,22431,,,
tt0248409,No More School,2000.0,99.0,"Comedy,Drama",6.4,3734,,,
tt0248547,Tholi Prema,1998.0,146.0,"Drama,Romance",8.3,5216,,,
tt0248617,Yaadein...,2001.0,171.0,"Drama,Musical,Romance",4.2,3995,,,
tt0248640,Hard Cash,2002.0,116.0,"Action,Crime,Thriller",4.5,3774,,,
tt0248661,3 A.M.,2001.0,92.0,"Crime,Mystery,Romance",5.8,1437,,,
tt0248667,Ali,2001.0,157.0,"Biography,Drama,Sport",6.7,109323,107000000.0,87812729.0,95000.0
tt0248845,Hedwig and the Angry Inch,2001.0,95.0,"Comedy,Drama,Music",7.7,38841,6000000.0,3645107.0,33000.0
tt0248912,Into the Arms of Strangers: Stories of the Kindertransport,2000.0,122.0,"Documentary,History,War",7.7,2046,,,
tt0249081,Tom Thumb,2001.0,90.0,"Drama,Family,Fantasy",5.3,1012,,,
tt0249110,The Rose of the Rascal,2001.0,102.0,"Biography,Drama,Music",6.5,1427,,,
tt0249131,Rollo and the Spirit of the Woods,2001.0,92.0,"Family,Fantasy,Music",6.2,1270,,,
tt0249241,Werckmeister Harmonies,2000.0,145.0,"Drama,Mystery",7.9,17355,,25461.0,13000.0
tt0249361,Annamayya,1997.0,150.0,"Biography,Drama,History",8.0,1987,,,
tt0249371,Asoka,2001.0,180.0,"Action,Biography,Drama",6.4,16067,,,
tt0249380,Baise-moi,2000.0,77.0,"Crime,Drama,Thriller",4.5,19324,,940944.0,17000.0
tt0249462,Billy Elliot,2000.0,110.0,"Drama,Music",7.7,150008,5000000.0,109283018.0,129000.0
tt0249478,Domestic Disturbance,2001.0,89.0,"Crime,Thriller",5.6,29708,75000000.0,54249294.0,25000.0
tt0249516,Foodfight!,2012.0,91.0,"Adventure,Animation,Comedy",1.3,12529,,,
tt0249893,The Price of Milk,2000.0,87.0,"Comedy,Drama,Fantasy",6.5,1810,,,
tt0250067,The Trip,2002.0,95.0,"Comedy,Drama,Romance",7.0,4008,,,
tt0250081,Storytelling,2001.0,87.0,"Comedy,Drama,Romance",6.8,18869,,1318945.0,17000.0
tt0250122,Yeshwant,1997.0,145.0,"Action,Crime,Drama",7.2,1321,,,
tt0250125,Under the Skin of the City,2001.0,92.0,Drama,7.2,1757,,,
tt0250202,All Over the Guy,2001.0,95.0,"Comedy,Romance",6.4,5211,,,
tt0250223,Asterix & Obelix: Mission Cleopatra,2002.0,107.0,"Adventure,Comedy,Family",6.7,61823,,128027976.0,50000.0
tt0250224,Crazy/Beautiful,2001.0,99.0,"Drama,Romance",6.4,27085,13000000.0,19937988.0,24000.0
tt0250258,The Experiment,2001.0,120.0,"Drama,Thriller",7.7,98332,,13782896.0,92000.0
tt0250274,The Brothers,2001.0,106.0,"Comedy,Drama,Romance",6.3,5307,,,
tt0250292,Cheaters,2002.0,86.0,Comedy,6.0,4607,,,
tt0250310,Corky Romano,2001.0,86.0,"Comedy,Crime",4.7,14134,11000000.0,25272752.0,13000.0
tt0250323,The Deep End,2001.0,101.0,"Crime,Drama,Mystery",6.5,12456,3000000.0,10031529.0,11000.0
tt0250347,Double Whammy,2001.0,93.0,"Comedy,Crime,Drama",5.7,4107,,,
tt0250371,The Other Side of Heaven,2001.0,113.0,"Adventure,Biography,Drama",6.3,4981,7000000.0,4760014.0,4200.0
tt0250415,Har Dil Jo Pyar Karega...,2000.0,173.0,"Comedy,Drama,Musical",5.2,5231,,,
tt0250452,Joru Ka Ghulam,2000.0,169.0,"Comedy,Drama,Romance",5.1,1425,,,
tt0250468,Killing Me Softly,2002.0,100.0,"Drama,Mystery,Romance",5.4,20571,,,
tt0250478,Nico and Dani,2000.0,91.0,"Comedy,Drama,Romance",6.7,6438,,,
tt0250483,Kya Kehna,2000.0,155.0,"Drama,Romance",5.8,2407,,,
tt0250491,Late Night Shopping,2001.0,91.0,Comedy,6.8,2386,,,
tt0250494,Legally Blonde,2001.0,96.0,"Comedy,Romance",6.5,276156,18000000.0,141774679.0,195000.0
tt0250613,Boa,2001.0,96.0,"Action,Horror,Sci-Fi",3.4,1973,,,
tt0250617,Night at the Golden Eagle,2001.0,87.0,Drama,5.8,2647,,,
tt0250638,PTU,2003.0,85.0,"Action,Crime,Drama",7.0,5741,,,
tt0250687,Rat Race,2001.0,112.0,"Action,Adventure,Comedy",6.5,128929,48000000.0,85498534.0,111000.0
tt0250690,Refugee,2000.0,207.0,"Drama,Musical,Romance",5.2,2219,,,
tt0250698,Ritual,2002.0,99.0,Horror,4.8,2247,,,
tt0250716,The Search for John Gissing,2001.0,91.0,Comedy,6.5,1018,,,
tt0250720,See Spot Run,2001.0,94.0,"Action,Comedy,Crime",5.4,10092,35000000.0,43057552.0,8800.0
tt0250797,Unfaithful,2002.0,124.0,"Drama,Romance,Thriller",6.7,105553,50000000.0,119137784.0,83000.0
tt0250809,Our Lady of the Assassins,2000.0,101.0,"Crime,Drama",6.8,4449,,,
tt0251031,Series 7: The Contenders,2001.0,86.0,"Comedy,Thriller",6.5,6807,,,
tt0251052,The Discovery of Heaven,2001.0,150.0,"Drama,Fantasy",6.7,3922,,,
tt0251075,Evolution,2001.0,101.0,"Comedy,Sci-Fi",6.1,141569,80000000.0,98376292.0,122000.0
tt0251091,Before the Storm,2000.0,106.0,"Crime,Drama,Thriller",7.2,1061,,,
tt0251094,Gen-Y Cops,2000.0,120.0,"Action,Sci-Fi",4.6,1111,,,
tt0251110,Gypsy 83,2001.0,94.0,"Drama,Romance",6.7,1936,,,
tt0251114,Hart's War,2002.0,125.0,"Drama,War",6.4,57347,70000000.0,32287044.0,51000.0
tt0251127,How to Lose a Guy in 10 Days,2003.0,116.0,"Comedy,Romance",6.5,309311,50000000.0,177502387.0,218000.0
tt0251141,Innocence,2000.0,94.0,Drama,7.1,2041,,,
tt0251160,John Q,2002.0,116.0,"Crime,Drama,Thriller",7.1,151553,36000000.0,102244770.0,127000.0
tt0251174,Chilly Dogs,2001.0,86.0,"Adventure,Comedy,Sport",4.5,1864,,,
tt0251415,Stickmen,2001.0,98.0,"Comedy,Drama,Sport",6.7,1558,,,
tt0251433,Time and Tide,2000.0,113.0,"Action,Crime,Thriller",6.7,5310,,,
tt0251447,The Tunnel,2001.0,150.0,"Drama,History,Thriller",7.7,6549,,,
tt0251661,One Day in August,2001.0,106.0,Drama,6.6,1277,,,
tt0251736,House of 1000 Corpses,2003.0,89.0,Horror,6.0,98968,7000000.0,16829545.0,80000.0
tt0251756,Jungle,2000.0,146.0,"Action,Adventure,Romance",6.1,1332,,,
tt0251777,Km. 0 - Kilometer Zero,2000.0,108.0,"Comedy,Drama,Romance",7.0,1839,,,
tt0251806,Long Time Dead,2002.0,94.0,"Horror,Thriller",4.7,6260,,,
tt0252028,Surviving Christmas,2004.0,91.0,"Comedy,Romance",5.5,29779,,,
tt0252052,An American Reunion,2003.0,93.0,"Comedy,Drama,Romance",7.6,2050,,,
tt0252076,Maid in Manhattan,2002.0,105.0,"Comedy,Drama,Romance",5.4,101134,55000000.0,154906693.0,86000.0
tt0252223,All the Queen's Men,2001.0,99.0,"Action,Comedy,Drama",4.8,2768,,,
tt0252277,Bichhoo,2000.0,160.0,"Action,Crime,Drama",5.0,3338,,,
tt0252299,Buffalo Soldiers,2001.0,98.0,"Comedy,Crime,Drama",6.7,26197,15000000.0,2300684.0,24000.0
tt0252437,Elephants and Grass,2000.0,115.0,"Drama,Thriller",7.0,2936,,,
tt0252444,Rabbit-Proof Fence,2002.0,94.0,"Adventure,Biography,Drama",7.4,31391,6000000.0,16217411.0,28000.0
tt0252480,The Grey Zone,2001.0,108.0,"Drama,History,War",7.0,11943,5000000.0,621592.0,10000.0
tt0252501,Hearts in Atlantis,2001.0,101.0,"Drama,Mystery",6.9,42896,31000000.0,30919415.0,37000.0
tt0252503,Heist,2001.0,109.0,"Action,Crime,Drama",6.5,40973,39000000.0,28510652.0,34000.0
tt0252665,Ghislain Lambert's Bicycle,2001.0,119.0,"Comedy,Drama,Sport",6.5,2524,,,
tt0252684,Manic,2001.0,100.0,Drama,7.1,10651,,69958.0,9300.0
tt0252866,American Pie 2,2001.0,108.0,Comedy,6.5,283487,30000000.0,287553595.0,244000.0
tt0252963,The Bunker,2001.0,88.0,"Drama,Horror,Mystery",5.4,6328,,,
tt0252985,Ask Me If I'm Happy,2000.0,100.0,"Comedy,Drama",7.2,9318,,,
tt0253110,Living It Up,2000.0,112.0,"Comedy,Romance",6.0,1371,,,
tt0253126,High Heels and Low Lifes,2001.0,86.0,"Action,Comedy,Crime",6.1,3816,,,
tt0253194,Kunwara,2000.0,134.0,"Comedy,Drama,Romance",5.2,1196,,,
tt0253200,Last Orders,2001.0,109.0,Drama,6.9,7080,,,
tt0253378,Virgin Stripped Bare by Her Bachelors,2000.0,126.0,"Drama,Romance",6.9,1649,,,
tt0253474,The Pianist,2002.0,150.0,"Biography,Drama,Music",8.5,993459,35000000.0,120072577.0,756000.0
tt0253556,Reign of Fire,2002.0,101.0,"Action,Adventure,Fantasy",6.2,151153,60000000.0,82150183.0,129000.0
tt0253612,Replay,2001.0,96.0,Drama,6.0,1316,,,
tt0253754,Star Trek: Nemesis,2002.0,116.0,"Action,Adventure,Sci-Fi",6.4,86958,60000000.0,67336470.0,75000.0
tt0253798,Out Cold,2001.0,89.0,"Comedy,Sport",6.3,19263,24000000.0,14782676.0,17000.0
tt0253827,The Martins,2001.0,87.0,Comedy,5.4,1360,,,
tt0253840,The Triumph of Love,2001.0,112.0,"Comedy,Romance",5.8,1666,,,
tt0253867,The Sweetest Thing,2002.0,84.0,"Comedy,Romance",5.2,65192,43000000.0,69319426.0,56000.0
tt0254099,The Anniversary Party,2001.0,115.0,"Comedy,Drama,Romance",6.3,8924,,4931888.0,8100.0
tt0254199,CQ,2001.0,88.0,"Comedy,Drama,Sci-Fi",6.2,5197,,,
tt0254235,Unfair Competition,2001.0,110.0,"Drama,War",6.9,1620,,,
tt0254334,The Fourth Angel,2001.0,96.0,"Action,Drama,Thriller",5.3,3517,,,
tt0254455,Sex and Lucía,2001.0,128.0,"Drama,Romance",7.0,40248,,7640680.0,36000.0
tt0254463,A Run for Money,1999.0,100.0,Drama,7.5,4069,,,
tt0254481,Koi... Mil Gaya,2003.0,171.0,"Action,Drama,Fantasy",7.2,30538,,,
tt0254686,The Piano Teacher,2001.0,131.0,"Drama,Music,Romance",7.5,78342,,6766381.0,59000.0
tt0254703,The Point Men,2001.0,100.0,"Action,Drama,Thriller",4.3,1296,,,
tt0254775,The Red Siren,2002.0,118.0,"Action,Crime,Thriller",5.2,1423,,,
tt0255067,Common Wealth,2000.0,110.0,"Comedy,Crime,Mystery",7.2,13617,,,
tt0255094,The Circle,2000.0,90.0,Drama,7.4,7118,,,
tt0255111,Dhadkan,2000.0,161.0,"Drama,Romance",6.5,8790,,,
tt0255112,Dhaai Akshar Prem Ke,2000.0,167.0,"Drama,Romance",3.6,1554,,,
tt0255178,Friends,1999.0,150.0,"Comedy,Drama",7.6,1146,,,
tt0255195,The Goddess of 1967,2000.0,119.0,"Comedy,Drama,Romance",6.8,1990,,,
tt0255198,Godzilla vs. Megaguirus,2000.0,105.0,"Action,Sci-Fi,Thriller",6.0,5188,,,
tt0255212,Hamara Dil Aapke Paas Hai,2000.0,165.0,"Action,Drama,Romance",5.5,2188,,,
tt0255289,Kaalapani,1996.0,178.0,"Action,Drama,History",8.5,4955,,,
tt0255305,Khiladi 420,1999.0,157.0,"Action,Romance,Thriller",5.2,2234,,,
tt0255309,Kurukshetra,2000.0,129.0,"Action,Crime,Drama",6.1,1225,,,
tt0255321,Liam,2000.0,90.0,Drama,6.9,2735,,,
tt0255477,Pinocchio,2002.0,108.0,"Comedy,Family,Fantasy",4.3,8859,,44310395.0,7900.0
tt0255589,The Isle,2000.0,90.0,"Drama,Thriller",6.9,15499,1000000.0,24963.0,13000.0
tt0255653,Tortilla Soup,2001.0,102.0,"Comedy,Drama,Romance",6.7,5518,,4634077.0,4500.0
tt0255702,Wishcraft,2002.0,102.0,Horror,5.2,2277,,,
tt0255713,Zubeidaa,2001.0,153.0,"Biography,Drama,History",6.6,1834,,,
tt0255798,The Animal,2001.0,84.0,"Comedy,Sci-Fi",4.9,66801,47000000.0,85191134.0,58000.0
tt0255819,Baby Boy,2001.0,130.0,"Crime,Drama,Romance",6.5,18027,16000000.0,29381649.0,14000.0
tt0255958,Down House,2001.0,95.0,"Comedy,Crime,Drama",7.0,2573,,,
tt0256009,The Devil's Backbone,2001.0,106.0,"Drama,Horror,Thriller",7.4,74534,4500000.0,6582065.0,63000.0
tt0256084,How Harry Became a Tree,2001.0,99.0,Drama,6.6,1004,,,
tt0256103,Intimacy,2001.0,119.0,"Drama,Romance",6.0,13918,,2672527.0,12000.0
tt0256155,Beneath Loch Ness,2001.0,96.0,"Action,Adventure,Fantasy",3.2,1443,,,
tt0256259,Pauline and Paulette,2001.0,78.0,"Comedy,Drama",7.0,1850,,,
tt0256276,Possession,2002.0,102.0,"Drama,Mystery,Romance",6.3,13962,25000000.0,14815898.0,13000.0
tt0256359,The Safety of Objects,2001.0,121.0,Drama,6.5,4465,,,
tt0256380,Shallow Hal,2001.0,114.0,"Comedy,Drama,Fantasy",6.0,152318,40000000.0,141069860.0,129000.0
tt0256408,Startup.com,2001.0,107.0,Documentary,7.1,3502,,,
tt0256415,Sweet Home Alabama,2002.0,108.0,"Comedy,Romance",6.2,130720,30000000.0,180622424.0,105000.0
tt0256524,The Curse of the Jade Scorpion,2001.0,103.0,"Comedy,Crime,Mystery",6.7,43736,33000000.0,18914307.0,38000.0
tt0256692,Chori Chori Chupke Chupke,2001.0,165.0,"Comedy,Drama,Musical",5.5,5762,,,
tt0256739,Emil and the Detectives,2001.0,107.0,"Adventure,Comedy,Crime",6.0,1369,,,
tt0256858,Killers,1996.0,96.0,"Horror,Mystery,Thriller",5.3,1458,,,
tt0257019,Purpose,2002.0,96.0,Drama,5.3,1011,,,
tt0257044,Road to Perdition,2002.0,117.0,"Crime,Drama,Thriller",7.6,297364,80000000.0,181001478.0,253000.0
tt0257076,S.W.A.T.,2003.0,117.0,"Action,Adventure,Crime",6.1,158737,80000000.0,207725639.0,141000.0
tt0257106,Scary Movie 2,2001.0,83.0,"Comedy,Horror",5.4,188312,45000000.0,141220678.0,152000.0
tt0257215,A Song for Martin,2001.0,117.0,"Drama,Music,Romance",6.9,1259,,,
tt0257231,Torrente 2: Mission in Marbella,2001.0,99.0,"Action,Comedy,Crime",6.4,8465,,,
tt0257289,Life as a Fatal Sexually Transmitted Disease,2000.0,99.0,Drama,7.0,1583,,,
tt0257290,Glass Tiger,2001.0,100.0,Comedy,7.7,7657,,,
tt0257360,About Schmidt,2002.0,125.0,Drama,7.2,137190,30000000.0,105834556.0,124000.0
tt0257497,"La Commune (Paris, 1871)",2000.0,345.0,"Drama,History,War",8.0,1460,,,
tt0257510,Crocodile 2: Death Swamp,2002.0,93.0,"Action,Adventure,Horror",3.8,2410,,,
tt0257516,Cursed,2005.0,97.0,"Comedy,Horror,Mystery",5.1,37009,38000000.0,29621722.0,31000.0
tt0257568,Kangaroo Jack,2003.0,89.0,"Action,Adventure,Comedy",4.5,35316,60000000.0,88929111.0,30000.0
tt0257756,High Crimes,2002.0,115.0,"Crime,Drama,Mystery",6.4,50963,42000000.0,63781810.0,40000.0
tt0257909,Menino Maluquinho: O Filme,1995.0,83.0,"Adventure,Comedy,Family",6.6,1109,,,
tt0258000,Panic Room,2002.0,112.0,"Crime,Drama,Thriller",6.8,311438,48000000.0,197079546.0,266000.0
tt0258038,Pootie Tang,2001.0,81.0,"Action,Adventure,Comedy",5.3,15644,7000000.0,3313583.0,14000.0
